taxid,name,nametype,rank
57526,Dimorphanthera,scientific name,genus
57528,Macleania,scientific name,genus
57531,Sphyrospermum,scientific name,genus
57540,Aneides,scientific name,genus
57542,Batrachoseps,scientific name,genus
57549,Ensatina,scientific name,genus
57561,Belonolaimus,scientific name,genus
57564,Nogueirapis,scientific name,genus
57566,Plebeia,scientific name,genus
57569,Salamandra,scientific name,genus
57617,Arctomelon,scientific name,genus
57621,Busycotypus,scientific name,genus
57623,Cipangopaludina,scientific name,genus
57626,Coralliophila,scientific name,genus
57628,Hastula,scientific name,genus
57630,Murex,scientific name,genus
57632,Neptunea,scientific name,genus
57634,Oliva,scientific name,genus
57636,Phyllonotus,scientific name,genus
57638,Rissoella,scientific name,genus
57640,Scaphella,scientific name,genus
57643,Siratus,scientific name,genus
57646,Turbinella,scientific name,genus
57654,Sapindus,scientific name,genus
57659,Papasula,scientific name,genus
57665,Sulfurospirillum,scientific name,genus
57685,Acrolepiopsis,scientific name,genus
57687,Fibulobasidium,scientific name,genus
57717,Brunia,scientific name,genus
57719,Columellia,scientific name,genus
57721,Anopterus,scientific name,genus
57729,Embellisia,scientific name,genus
57733,Cottocomephorus,scientific name,genus
57735,Isotoma,scientific name,genus
57738,Donatia,scientific name,genus
57739,Vogesella,scientific name,genus
57750,Margaroperdix,scientific name,genus
57773,Malacoctenus,scientific name,genus
57775,Acanthemblemaria,scientific name,genus
57778,Apodichthys,scientific name,genus
57781,Auchenionchus,scientific name,genus
57783,Axoclinus,scientific name,genus
57785,Chaenopsis,scientific name,genus
57787,Clinitrachus,scientific name,genus
57789,Dictyosoma,scientific name,genus
57791,Ecsenius,scientific name,genus
57793,Emblemaria,scientific name,genus
57795,Entomacrodus,scientific name,genus
57798,Exerpes,scientific name,genus
57800,Gibbonsia,scientific name,genus
57804,Heteroclinus,scientific name,genus
57808,Heterostichus,scientific name,genus
57810,Hypsoblennius,scientific name,genus
57813,Karalepis,scientific name,genus
57815,Labrisomus,scientific name,genus
57825,Myxodagnus,scientific name,genus
57827,Myxodes,scientific name,genus
57829,Neoclinus,scientific name,genus
57831,Notoclinus,scientific name,genus
57834,Omobranchus,scientific name,genus
57838,Ophiclinus,scientific name,genus
57840,Ophioblennius,scientific name,genus
57842,Parablennius,scientific name,genus
57844,Paraclinus,scientific name,genus
57846,Petroscirtes,scientific name,genus
57848,Plectobranchus,scientific name,genus
57850,Rhabdoblennius,scientific name,genus
57854,Starksia,scientific name,genus
57857,Stathmonotus,scientific name,genus
57859,Sticharium,scientific name,genus
57861,Tripterygion,scientific name,genus
57892,Muscina,scientific name,genus
57906,Pedetontus,scientific name,genus
57913,Aremonia,scientific name,genus
57915,Chamaerhodos,scientific name,genus
57920,Hagenia,scientific name,genus
57922,Horkelia,scientific name,genus
57924,Ivesia,scientific name,genus
57937,Sanguisorba,scientific name,genus
57944,Aphanes,scientific name,genus
57946,Sibbaldia,scientific name,genus
57962,Candidatus Phlomobacter,scientific name,genus
57981,Cetorhinus,scientific name,genus
57984,Megachasma,scientific name,genus
57986,Mitsukurina,scientific name,genus
57988,Odontaspis,scientific name,genus
57990,Pseudocarcharias,scientific name,genus
57997,Atteva,scientific name,genus
57999,Cryptolestes,scientific name,genus
58001,Daktulosphaira,scientific name,genus
58003,Depressaria,scientific name,genus
58005,Megacyllene,scientific name,genus
58007,Nabis,scientific name,genus
58009,Orthotrichia,scientific name,genus
58017,Hirondellea,scientific name,genus
58025,Acmopyle,scientific name,genus
58032,Dioon,scientific name,genus
58037,Falcatifolium,scientific name,genus
58044,Retrophyllum,scientific name,genus
58050,Moritella,scientific name,genus
58056,Acerodon,scientific name,genus
58058,Aproteles,scientific name,genus
58062,Eidolon,scientific name,genus
58064,Eonycteris,scientific name,genus
58066,Epomophorus,scientific name,genus
58068,Hipposideros,scientific name,genus
58072,Megaloglossus,scientific name,genus
58074,Melonycteris,scientific name,genus
58077,Notopteris,scientific name,genus
58080,Pteralopex,scientific name,genus
58084,Syconycteris,scientific name,genus
58086,Thoopterus,scientific name,genus
58090,Muhlenbergia,scientific name,genus
58108,Actinocorallia,scientific name,genus
58113,Glycomyces,scientific name,genus
58120,Planotetraspora,scientific name,genus
58122,Spirillospora,scientific name,genus
58127,Helminthosporium,scientific name,genus
58140,Caddo,scientific name,genus
58143,Nelima,scientific name,genus
58147,Pseudocellus,scientific name,genus
58149,Stylocellus,scientific name,genus
58155,Coolia,scientific name,genus
58173,Anisopogon,scientific name,genus
58184,Ibla,scientific name,genus
58186,Aubria,scientific name,genus
58188,Chaetobromus,scientific name,genus
58196,Cinclocerthia,scientific name,genus
58200,Mimus,scientific name,genus
58202,Rhodinocichla,scientific name,genus
58204,Saltator,scientific name,genus
58206,Tangara,scientific name,genus
58208,Thraupis,scientific name,genus
58214,Chionochloa,scientific name,genus
58219,Decapterus,scientific name,genus
58221,Cladium,scientific name,genus
58224,Paratrechina,scientific name,genus
58227,Garcinia,scientific name,genus
58260,Dicranomyia,scientific name,genus
58284,Cortaderia,scientific name,genus
58316,Blicca,scientific name,genus
58318,Scardinius,scientific name,genus
58320,Alburnoides,scientific name,genus
58322,Leucaspius,scientific name,genus
58326,Rhodeus,scientific name,genus
58337,Aranicola,scientific name,genus
58358,Paralicella,scientific name,genus
58361,Ventiella,scientific name,genus
58366,Dahlella,scientific name,genus
58368,Chondrostereum,scientific name,genus
58371,Agathisanthemum,scientific name,genus
58373,Stilbe,scientific name,genus
58375,Spermadictyon,scientific name,genus
58377,Serissa,scientific name,genus
58379,Richardia,scientific name,genus
58381,Rudgea,scientific name,genus
58387,Plocama,scientific name,genus
58389,Pauridiantha,scientific name,genus
58391,Phyllis,scientific name,genus
58393,Pentanisia,scientific name,genus
58395,Pentanopsis,scientific name,genus
58397,Opercularia,scientific name,genus
58400,Neurocalyx,scientific name,genus
58402,Mapouria,scientific name,genus
58404,Mycetia,scientific name,genus
58406,Manettia,scientific name,genus
58408,Logania,scientific name,genus
58410,Lasianthus,scientific name,genus
58412,Ladenbergia,scientific name,genus
58414,Kohautia,scientific name,genus
58416,Hedyotis,scientific name,genus
58418,Geophila,scientific name,genus
58420,Faramea,scientific name,genus
58422,Danais,scientific name,genus
58424,Damnacanthus,scientific name,genus
58426,Didymaea,scientific name,genus
58428,Conostomium,scientific name,genus
58430,Chassalia,scientific name,genus
58432,Carphalea,scientific name,genus
58434,Chazaliella,scientific name,genus
58436,Argostemma,scientific name,genus
58438,Tricalysia,scientific name,genus
58440,Tarenna,scientific name,genus
58443,Sukunia,scientific name,genus
58445,Randia,scientific name,genus
58447,Ramosmania,scientific name,genus
58449,Rutidea,scientific name,genus
58452,Rothmannia,scientific name,genus
58457,Paracoffea,scientific name,genus
58459,Posoqueria,scientific name,genus
58461,Pavetta,scientific name,genus
58463,Pouchetia,scientific name,genus
58465,Porterandia,scientific name,genus
58468,Oxyanthus,scientific name,genus
58471,Myrmecodia,scientific name,genus
58473,Massularia,scientific name,genus
58475,Leptactina,scientific name,genus
58477,Kailarsenia,scientific name,genus
58479,Kraussia,scientific name,genus
58483,Glossostipula,scientific name,genus
58485,Genipa,scientific name,genus
58487,Feretia,scientific name,genus
58489,Euclinia,scientific name,genus
58491,Didymosalpinx,scientific name,genus
58493,Cremaspora,scientific name,genus
58495,Calochone,scientific name,genus
58499,Casasia,scientific name,genus
58501,Canthium,scientific name,genus
58503,Burchellia,scientific name,genus
58505,Aidia,scientific name,genus
58507,Alibertia,scientific name,genus
58511,Platymantis,scientific name,genus
58514,Tomopterna,scientific name,genus
58518,Euphlyctis,scientific name,genus
58559,Gomphocerippus,scientific name,genus
58561,Arcyptera,scientific name,genus
58563,Proctolabus,scientific name,genus
58565,Drymophilacris,scientific name,genus
58567,Eucephalacris,scientific name,genus
58569,Abracris,scientific name,genus
58571,Ateliacris,scientific name,genus
58573,Lobosceliana,scientific name,genus
58575,Prosphena,scientific name,genus
58578,Zonocerus,scientific name,genus
58580,Bullacris,scientific name,genus
58582,Pneumora,scientific name,genus
58584,Astromascopia,scientific name,genus
58586,Stiphra,scientific name,genus
58588,Prosarthria,scientific name,genus
58591,Erucius,scientific name,genus
58593,Tetrix,scientific name,genus
58595,Paratettix,scientific name,genus
58597,Neotridactylus,scientific name,genus
58599,Ripipteryx,scientific name,genus
58601,Cylindraustralia,scientific name,genus
58603,Hemideina,scientific name,genus
58605,Cyphoderris,scientific name,genus
58608,Phyllium,scientific name,genus
58610,Agathemera,scientific name,genus
58612,Grylloblatta,scientific name,genus
58614,Oedipoda,scientific name,genus
58618,Melarhaphe,scientific name,genus
58643,Hypochaeris,scientific name,genus
58659,Leontodon,scientific name,genus
58661,Hyoseris,scientific name,genus
58663,Milicia,scientific name,genus
58670,Hypsibius,scientific name,genus
58706,Sisyrinchium,scientific name,genus
58714,Alloea,scientific name,genus
58717,Aphaereta,scientific name,genus
58719,Asobara,scientific name,genus
58721,Aspilota,scientific name,genus
58723,Biosteres,scientific name,genus
58728,Chorebus,scientific name,genus
58730,Dacnusa,scientific name,genus
58732,Diachasmimorpha,scientific name,genus
58734,Doryctobracon,scientific name,genus
58736,Exotela,scientific name,genus
58738,Fopius,scientific name,genus
58740,Gnamptodon,scientific name,genus
58742,Heratemis,scientific name,genus
58744,Opius,scientific name,genus
58752,Orthostigma,scientific name,genus
58754,Phaenocarpa,scientific name,genus
58756,Trachyusa,scientific name,genus
58758,Xynobius,scientific name,genus
58763,Dysdera,scientific name,genus
58766,Mastigoproctus,scientific name,genus
58770,Narceus,scientific name,genus
58776,Triops,scientific name,genus
58778,Vonones,scientific name,genus
58781,Dinothrombium,scientific name,genus
58783,Hanseniella,scientific name,genus
58788,Tomocerus,scientific name,genus
58791,Acmaea,scientific name,genus
58793,Chaetopleura,scientific name,genus
58795,Selaginopsis,scientific name,genus
58797,Calicogorgia,scientific name,genus
58799,Euplexaura,scientific name,genus
58801,Leioptilus,scientific name,genus
58803,Epiactis,scientific name,genus
58805,Flosmaris,scientific name,genus
58807,Rhizopsammia,scientific name,genus
58809,Antipathes,scientific name,genus
58811,Haliplanella,scientific name,genus
58814,Virgularia,scientific name,genus
58816,Coryne,scientific name,genus
58819,Gymnangium,scientific name,genus
58823,Plodia,scientific name,genus
58842,Sagittula,scientific name,genus
58846,Virgilia,scientific name,genus
58848,Vantanea,scientific name,genus
58859,Tamarindus,scientific name,genus
58862,Touroulia,scientific name,genus
58867,Sauvagesia,scientific name,genus
58869,Rafnia,scientific name,genus
58871,Quiina,scientific name,genus
58875,Pithecellobium,scientific name,genus
58878,Medusagyne,scientific name,genus
58880,Phyllanthus,scientific name,genus
58885,Parkinsonia,scientific name,genus
58887,Ochthocosmus,scientific name,genus
58889,Ononis,scientific name,genus
58891,Ouratea,scientific name,genus
58893,Margaritaria,scientific name,genus
58895,Millegrana,scientific name,genus
58897,Gaertnera,scientific name,genus
58904,Scleromitrula,scientific name,genus
58911,Euhadra,scientific name,genus
58939,Alophia,scientific name,genus
58941,Babiana,scientific name,genus
58943,Belamcanda,scientific name,genus
58945,Bobartia,scientific name,genus
58947,Crocosmia,scientific name,genus
58949,Crocus,scientific name,genus
58951,Cypella,scientific name,genus
58953,Dietes,scientific name,genus
58957,Lapeirousia,scientific name,genus
58959,Libertia,scientific name,genus
58961,Micranthus,scientific name,genus
58963,Moraea,scientific name,genus
58965,Neomarica,scientific name,genus
58967,Patersonia,scientific name,genus
58970,Pillansia,scientific name,genus
58972,Romulea,scientific name,genus
58974,Sparaxis,scientific name,genus
58976,Tigridia,scientific name,genus
58978,Trimezia,scientific name,genus
58980,Watsonia,scientific name,genus
58982,Aristea,scientific name,genus
58985,Eleutherine,scientific name,genus
58987,Freesia,scientific name,genus
58990,Geosiris,scientific name,genus
58996,Ixia,scientific name,genus
58998,Nivenia,scientific name,genus
59022,Androcymbium,scientific name,genus
59024,Burchardia,scientific name,genus
59026,Petermannia,scientific name,genus
59028,Tripladenia,scientific name,genus
59036,Bomarea,scientific name,genus
59039,Hymenocallis,scientific name,genus
59041,Nerine,scientific name,genus
59044,Anemarrhena,scientific name,genus
59047,Echeandia,scientific name,genus
59049,Leucocrinum,scientific name,genus
59051,Aphyllanthes,scientific name,genus
59053,Myrsiphyllum,scientific name,genus
59055,Astelia,scientific name,genus
59057,Borya,scientific name,genus
59059,Calochortus,scientific name,genus
59061,Campynema,scientific name,genus
59064,Peliosanthes,scientific name,genus
59066,Ruscus,scientific name,genus
59068,Eriospermum,scientific name,genus
59070,Fritillaria,scientific name,genus
59073,Whiteheadia,scientific name,genus
59075,Rhodohypoxis,scientific name,genus
59077,Spiloxene,scientific name,genus
59079,Lloydia,scientific name,genus
59081,Nomocharis,scientific name,genus
59083,Conanthera,scientific name,genus
59086,Lanaria,scientific name,genus
59088,Odontostomum,scientific name,genus
59090,Acanthocarpus,scientific name,genus
59092,Chamaexeros,scientific name,genus
59094,Xerolirion,scientific name,genus
59096,Luzuriaga,scientific name,genus
59098,Philesia,scientific name,genus
59100,Caesia,scientific name,genus
59102,Herpolirion,scientific name,genus
59104,Johnsonia,scientific name,genus
59106,Pasithea,scientific name,genus
59108,Stawellia,scientific name,genus
59110,Stypandra,scientific name,genus
59112,Tricoryne,scientific name,genus
59114,Ripogonum,scientific name,genus
59165,Valerianella,scientific name,genus
