taxid,name,nametype,rank
59164,Morinaceae,scientific name,family
59186,Streptocephalidae,scientific name,family
59237,Arcticidae,scientific name,family
59248,Kathlaniidae,scientific name,family
59249,Raphidascarididae,scientific name,family
59445,Mormoopidae,scientific name,family
59446,Natalidae,scientific name,family
59447,Nycteridae,scientific name,family
59755,Scyllaridae,scientific name,family
59795,Catenulaceae,scientific name,family
59819,Philomycidae,scientific name,family
59997,Caenomorphidae,scientific name,family
60004,Strombidiidae,scientific name,family
60108,Gomphaceae,scientific name,family
60153,Craterostigmidae,scientific name,family
60155,Geophilidae,scientific name,family
60156,Himantariidae,scientific name,family
60414,Rhoipteleaceae,scientific name,family
60415,Ticodendraceae,scientific name,family
60521,Plagiorhynchidae,scientific name,family
60522,Polymorphidae,scientific name,family
60523,Rhadinorhynchidae,scientific name,family
60524,Pomphorhynchidae,scientific name,family
60526,Gigantorhynchidae,scientific name,family
60528,Oligacanthorhynchidae,scientific name,family
60561,Ophidiasteridae,scientific name,family
60576,Echinasteridae,scientific name,family
60582,Luidiidae,scientific name,family
60660,Ceratomyxidae,scientific name,family
60838,Trachypachidae,scientific name,family
60885,Rossellidae,scientific name,family
60930,Piscicolidae,scientific name,family
60944,Ozobranchidae,scientific name,family
61129,Anisophylleaceae,scientific name,family
61319,Alestidae,scientific name,family
61328,Cuspidariidae,scientific name,family
61331,Periplomatidae,scientific name,family
61335,Nuculanidae,scientific name,family
61350,Chamidae,scientific name,family
61354,Psammobiidae,scientific name,family
61359,Hiatellidae,scientific name,family
61422,Harpellaceae,scientific name,family
61526,Thuidiaceae,scientific name,family
61527,Erpodiaceae,scientific name,family
61528,Encalyptaceae,scientific name,family
61529,Ptychomitriaceae,scientific name,family
61530,Rhabdoweisiaceae,scientific name,family
61531,Splachnaceae,scientific name,family
61532,Rhachitheciaceae,scientific name,family
61611,Clathriidae,scientific name,family
61683,Ancistrocheiridae,scientific name,family
61688,Cycloteuthidae,scientific name,family
61691,Bathyteuthidae,scientific name,family
61694,Chiroteuthidae,scientific name,family
61697,Chtenopterygidae,scientific name,family
61700,Cirroteuthidae,scientific name,family
61707,Bolitaenidae,scientific name,family
61710,Gonatidae,scientific name,family
61719,Joubiniteuthidae,scientific name,family
61722,Lepidoteuthidae,scientific name,family
61729,Mastigoteuthidae,scientific name,family
61732,Octopoteuthidae,scientific name,family
61735,Pholidoteuthidae,scientific name,family
61738,Pyroteuthidae,scientific name,family
61744,Stauroteuthidae,scientific name,family
61749,Thysanoteuthidae,scientific name,family
61752,Vitreledonellidae,scientific name,family
61756,Brachioteuthidae,scientific name,family
61845,Maldanidae,scientific name,family
61893,Ammotheidae,scientific name,family
61896,Callipallenidae,scientific name,family
61900,Endeidae,scientific name,family
61972,Colossendeidae,scientific name,family
61982,Polydesmidae,scientific name,family
61989,Pauropodidae,scientific name,family
61993,Campodeidae,scientific name,family
62056,Lanthanotidae,scientific name,family
62133,Capnodiaceae,scientific name,family
62149,Liphistiidae,scientific name,family
62314,Arthrocladiaceae,scientific name,family
62630,Doassansiaceae,scientific name,family
62633,Rhamphosporaceae,scientific name,family
62635,Entylomataceae,scientific name,family
62747,Anisolabididae,scientific name,family
62768,Rhaphidophoridae,scientific name,family
62771,Stenopelmatidae,scientific name,family
62781,Lentulidae,scientific name,family
62784,Tettigoniidae,scientific name,family
62787,Trigonopterygidae,scientific name,family
62795,Xyronotidae,scientific name,family
62802,Nemouridae,scientific name,family
62874,Glossidae,scientific name,family
62882,Batrachideidae,scientific name,family
62911,Entorrhizaceae,scientific name,family
62917,Microstromataceae,scientific name,family
62918,Georgefischeriaceae,scientific name,family
62919,Tilletiariaceae,scientific name,family
62920,Cryptobasidiaceae,scientific name,family
62922,Doassansiopsaceae,scientific name,family
62923,Melanotaeniaceae,scientific name,family
62924,Urocystidaceae,scientific name,family
62925,Glomosporiaceae,scientific name,family
63070,Ancistrocladaceae,scientific name,family
63072,Dioncophyllaceae,scientific name,family
63076,Frankeniaceae,scientific name,family
63081,Rhabdodendraceae,scientific name,family
63083,Tamaricaceae,scientific name,family
63227,Asellidae,scientific name,family
63235,Cloacinidae,scientific name,family
63282,Ustilentylomataceae,scientific name,family
63671,Turbinidae,scientific name,family
63729,Triopsidae,scientific name,family
63761,Gruberellidae,scientific name,family
63765,Physenaceae,scientific name,family
63776,Targioniaceae,scientific name,family
63796,Gomortegaceae,scientific name,family
63826,Gobiesocidae,scientific name,family
63901,Noteridae,scientific name,family
63908,Hydroscaphidae,scientific name,family
63910,Clambidae,scientific name,family
63912,Ithonidae,scientific name,family
64142,Anabantidae,scientific name,family
64154,Torymidae,scientific name,family
64155,Megastigmidae,scientific name,family
64169,Procerodidae,scientific name,family
64463,Sicyoniidae,scientific name,family
64703,Chrysolepidomonadaceae,scientific name,family
64898,Aquificaceae,scientific name,family
64899,Dothioraceae,scientific name,family
64903,Endochytriaceae,scientific name,family
65055,Lejeuneaceae,scientific name,family
65355,Albuginaceae,scientific name,family
65463,Heterakidae,scientific name,family
65492,Oenonidae,scientific name,family
65542,Calymperaceae,scientific name,family
65544,Buxbaumiaceae,scientific name,family
65546,Hookeriaceae,scientific name,family
65547,Timmiaceae,scientific name,family
65549,Leucodontaceae,scientific name,family
65550,Grimmiaceae,scientific name,family
65579,Pseudolithiidae,scientific name,family
65584,Thalassicollidae,scientific name,family
65588,Sphaerozoidae,scientific name,family
65593,Collosphaeridae,scientific name,family
65619,Potoroidae,scientific name,family
65652,Allothyridae,scientific name,family
66046,Tettigometridae,scientific name,family
66049,Tropiduchidae,scientific name,family
66056,Scincidae,scientific name,family
66220,Chordariaceae,scientific name,family
66236,Philopteridae,scientific name,family
66272,Meliolinaceae,scientific name,family
66276,Meliolaceae,scientific name,family
66516,Phacidiaceae,scientific name,family
66525,Leptomyxidae,scientific name,family
66528,Scydmaenidae,scientific name,family
66531,Agyrtidae,scientific name,family
66535,Leiodidae,scientific name,family
66548,Alicorhagiidae,scientific name,family
66553,Trhypochthoniidae,scientific name,family
66562,Chortoglyphidae,scientific name,family
66565,Collohmanniidae,scientific name,family
66569,Euzetidae,scientific name,family
66572,Gehypochthoniidae,scientific name,family
66576,Histiostomatidae,scientific name,family
66579,Hypochthoniidae,scientific name,family
66583,Labidostommatidae,scientific name,family
66587,Liodidae,scientific name,family
66590,Lohmanniidae,scientific name,family
66594,Nanhermanniidae,scientific name,family
66597,Nehypochthoniidae,scientific name,family
66600,Nothridae,scientific name,family
66604,Phthiracaridae,scientific name,family
66608,Liacaridae,scientific name,family
66611,Chaetothyriaceae,scientific name,family
66670,Bixaceae,scientific name,family
66673,Cochlospermaceae,scientific name,family
66676,Sphaerosepalaceae,scientific name,family
66687,Krameriaceae,scientific name,family
66704,Certhiidae,scientific name,family
66746,Diascorhynchidae,scientific name,family
66749,Provorticidae,scientific name,family
66798,Ceratocoryaceae,scientific name,family
66801,Gymnodiniaceae,scientific name,family
66802,Heterocapsaceae,scientific name,family
66803,Peridiniaceae,scientific name,family
66804,Noctilucaceae,scientific name,family
66826,Isognomonidae,scientific name,family
66915,Axinidae,scientific name,family
66919,Capsalidae,scientific name,family
66923,Monocotylidae,scientific name,family
66926,Gastrocotylidae,scientific name,family
67245,Aulacomniaceae,scientific name,family
67249,Hypnodendraceae,scientific name,family
67392,Rhizogoniaceae,scientific name,family
67404,Leptostomataceae,scientific name,family
67406,Meesiaceae,scientific name,family
67423,Seligeriaceae,scientific name,family
67432,Fontinalaceae,scientific name,family
67442,Neckeraceae,scientific name,family
67445,Pterobryaceae,scientific name,family
67474,Naviculaceae,scientific name,family
67477,Trichonymphidae,scientific name,family
67517,Diplectanidae,scientific name,family
67522,Ancyrocephalidae,scientific name,family
67861,Dyscoliidae,scientific name,family
67877,Gwyniidae,scientific name,family
67882,Zeilleriidae,scientific name,family
67885,Platidiidae,scientific name,family
67901,Psilosiphonaceae,scientific name,family
67959,Thoreaceae,scientific name,family
68023,Gryphidae,scientific name,family
68026,Tichosidae,scientific name,family
68029,Thecideidae,scientific name,family
68298,Syntrophomonadaceae,scientific name,family
68500,Sternoptychidae,scientific name,family
68511,Chlorophthalmidae,scientific name,family
68515,Myctophidae,scientific name,family
68559,Cladorhizidae,scientific name,family
68562,Petrosiidae,scientific name,family
68566,Funiculinidae,scientific name,family
68576,Petrobionidae,scientific name,family
68749,Albatrellaceae,scientific name,family
68755,Clavulinaceae,scientific name,family
68758,Hydnaceae,scientific name,family
68763,Geastraceae,scientific name,family
68767,Gloeocystidiellaceae,scientific name,family
68773,Nidulariaceae,scientific name,family
68781,Lachnocladiaceae,scientific name,family
68784,Sphaerobolaceae,scientific name,family
68792,Botryobasidiaceae,scientific name,family
68798,Hyphodermataceae,scientific name,family
68805,Clathraceae,scientific name,family
68808,Typhulaceae,scientific name,family
69031,Hantkeninidae,scientific name,family
69034,Rotaliidae,scientific name,family
69036,Discorbidae,scientific name,family
69037,Glabratellidae,scientific name,family
69128,Atherinidae,scientific name,family
69277,Phyllobacteriaceae,scientific name,family
69291,Gasterosteidae,scientific name,family
69351,Darwinulidae,scientific name,family
69433,Baicaliidae,scientific name,family
69441,Benedictiidae,scientific name,family
69450,Cistaceae,scientific name,family
69468,Kudoidae,scientific name,family
69529,Hypopterygiaceae,scientific name,family
69535,Cerithiopsidae,scientific name,family
69551,Bullinidae,scientific name,family
69557,Cypraeidae,scientific name,family
69561,Cocculinidae,scientific name,family
69565,Cornirostridae,scientific name,family
69569,Ranellidae,scientific name,family
69584,Epitoniidae,scientific name,family
69587,Charopidae,scientific name,family
69595,Eulimidae,scientific name,family
69649,Mitridae,scientific name,family
69657,Hyphomonadaceae,scientific name,family
69672,Pseudococculinidae,scientific name,family
69676,Lottiidae,scientific name,family
69683,Ellobiidae,scientific name,family
69687,Architectonicidae,scientific name,family
69691,Vermetidae,scientific name,family
69694,Strombidae,scientific name,family
69697,Amphibolidae,scientific name,family
69701,Cerithiidae,scientific name,family
69707,Cyclophoridae,scientific name,family
69973,Closteroviridae,scientific name,family
70129,Climaciaceae,scientific name,family
70139,Schistostegaceae,scientific name,family
70160,Anguillicolidae,scientific name,family
70187,Olpidiaceae,scientific name,family
70208,Ptilidiaceae,scientific name,family
70209,Pseudolepicoleaceae,scientific name,family
70210,Cephaloziaceae,scientific name,family
70224,Aphelenchidae,scientific name,family
70320,Eriophyidae,scientific name,family
70381,Corduliidae,scientific name,family
70408,Mycotyphaceae,scientific name,family
70409,Pilobolaceae,scientific name,family
70410,Radiomycetaceae,scientific name,family
70417,Chordodidae,scientific name,family
70537,Caudosporidae,scientific name,family
70555,Geocalycaceae,scientific name,family
70602,Pachnocybaceae,scientific name,family
70833,Takakiaceae,scientific name,family
70846,Uranoscopidae,scientific name,family
70851,Tritoniidae,scientific name,family
70895,Coenagrionidae,scientific name,family
70907,Prophalangopsidae,scientific name,family
70914,Ommexechidae,scientific name,family
70920,Hodotermitidae,scientific name,family
71175,Corellidae,scientific name,family
71195,Lycidae,scientific name,family
71283,Onchidorididae,scientific name,family
71286,Goniodorididae,scientific name,family
71291,Pleurobranchidae,scientific name,family
